# shard-weights manifest - GENERATED by scripts/generate-shard-weights.ts; do not edit by hand.
# Regenerate: bun run scripts/generate-shard-weights.ts --suite <daemon-unit|daemon-online> <junit-files-or-dirs>
# Format: <weight-ms><TAB><repo-root-relative-path>, sorted by path.
# scripts/lib/shard-split.sh packs listed files by measured duration; files absent
# here keep the stableHash assignment (regenerate to pick up new files).
84	packages/daemon/tests/unit/5-space/agent/task-agent-manager-spawn-flow.test.ts
5	packages/daemon/tests/unit/5-space/agent/task-agent-memory-mcp.test.ts
12	packages/daemon/tests/unit/5-space/agent/task-agent-tool-schemas.test.ts
81	packages/daemon/tests/unit/5-space/evolution-conversation-analysis-service.test.ts
253	packages/daemon/tests/unit/5-space/evolution-episode-service.test.ts
83	packages/daemon/tests/unit/5-space/evolution-log-evidence-service.test.ts
115	packages/daemon/tests/unit/5-space/evolution-scope-service.test.ts
193	packages/daemon/tests/unit/5-space/evolution-trace-evidence-service.test.ts
222	packages/daemon/tests/unit/5-space/forge-evidence-capture.test.ts
400	packages/daemon/tests/unit/5-space/goal-automation-service.test.ts
8	packages/daemon/tests/unit/5-space/goals/claim-admission-gates.test.ts
13	packages/daemon/tests/unit/5-space/goals/goal-owner-resolution.test.ts
5	packages/daemon/tests/unit/5-space/goals/goal-ownership-gates.test.ts
8	packages/daemon/tests/unit/5-space/goals/reportable-terminal-gates.test.ts
189	packages/daemon/tests/unit/5-space/messaging-adapter.test.ts
553	packages/daemon/tests/unit/5-space/other/agent-capability-contract.test.ts
196	packages/daemon/tests/unit/5-space/other/agent-family-resolver.test.ts
43	packages/daemon/tests/unit/5-space/other/artifact-git-ops.test.ts
5	packages/daemon/tests/unit/5-space/other/channel-resolution.test.ts
7	packages/daemon/tests/unit/5-space/other/channel-resolver.test.ts
539	packages/daemon/tests/unit/5-space/other/channel-router-reopen.test.ts
3581	packages/daemon/tests/unit/5-space/other/channel-router.test.ts
2559	packages/daemon/tests/unit/5-space/other/cross-agent-messaging-integration.test.ts
39	packages/daemon/tests/unit/5-space/other/export-format.test.ts
386	packages/daemon/tests/unit/5-space/other/export-import-round-trip.test.ts
192	packages/daemon/tests/unit/5-space/other/legacy-long-horizon-migration.test.ts
43	packages/daemon/tests/unit/5-space/other/long-horizon-agent-lifecycle-integration.test.ts
8	packages/daemon/tests/unit/5-space/other/long-horizon-agent-templates.test.ts
25	packages/daemon/tests/unit/5-space/other/retry-utils.test.ts
109	packages/daemon/tests/unit/5-space/other/seed-agents.test.ts
1205	packages/daemon/tests/unit/5-space/other/send-message-unified.test.ts
7	packages/daemon/tests/unit/5-space/other/slug.test.ts
12	packages/daemon/tests/unit/5-space/other/space-agent-notification-service.test.ts
6	packages/daemon/tests/unit/5-space/other/worktree-slug.test.ts
10	packages/daemon/tests/unit/5-space/runtime/activation-routing.test.ts
19	packages/daemon/tests/unit/5-space/runtime/agent-message-routing-gates.test.ts
11	packages/daemon/tests/unit/5-space/runtime/agent-message-routing-pipeline.test.ts
18	packages/daemon/tests/unit/5-space/runtime/built-in-validator-registry.test.ts
6	packages/daemon/tests/unit/5-space/runtime/connectors/external-state-validator.test.ts
20	packages/daemon/tests/unit/5-space/runtime/connectors/github-connector.test.ts
6	packages/daemon/tests/unit/5-space/runtime/connectors/predicate.test.ts
97	packages/daemon/tests/unit/5-space/runtime/connectors/presets.test.ts
7	packages/daemon/tests/unit/5-space/runtime/connectors/production.test.ts
6	packages/daemon/tests/unit/5-space/runtime/decision-pipeline.test.ts
5	packages/daemon/tests/unit/5-space/runtime/delivery-mode.test.ts
9	packages/daemon/tests/unit/5-space/runtime/external-event-admission-gates.test.ts
12	packages/daemon/tests/unit/5-space/runtime/external-event-delivery-pipeline.test.ts
12	packages/daemon/tests/unit/5-space/runtime/github-subscription-pattern.test.ts
20	packages/daemon/tests/unit/5-space/runtime/injection-delivery-steps.test.ts
6	packages/daemon/tests/unit/5-space/runtime/last-message-classifier.test.ts
8	packages/daemon/tests/unit/5-space/runtime/long-horizon-subscription-pattern.test.ts
9	packages/daemon/tests/unit/5-space/runtime/parse-pr-url.test.ts
10	packages/daemon/tests/unit/5-space/runtime/pending-drain-decision-pipeline.test.ts
7	packages/daemon/tests/unit/5-space/runtime/pending-drain-gates.test.ts
9	packages/daemon/tests/unit/5-space/runtime/pending-envelope.test.ts
7	packages/daemon/tests/unit/5-space/runtime/post-approval-only-validator.test.ts
1306	packages/daemon/tests/unit/5-space/runtime/post-approval-router.test.ts
1184	packages/daemon/tests/unit/5-space/runtime/post-approval-routing-integration.test.ts
28	packages/daemon/tests/unit/5-space/runtime/pr-ready-validator.test.ts
1953	packages/daemon/tests/unit/5-space/runtime/prompt-too-long-recovery.test.ts
612	packages/daemon/tests/unit/5-space/runtime/prompt-too-long-replay.test.ts
8	packages/daemon/tests/unit/5-space/runtime/rate-limit-detector.test.ts
307	packages/daemon/tests/unit/5-space/runtime/reply-routing-registry.test.ts
64	packages/daemon/tests/unit/5-space/runtime/reset-context-per-turn.test.ts
9	packages/daemon/tests/unit/5-space/runtime/run-completion-settlement.test.ts
10	packages/daemon/tests/unit/5-space/runtime/run-spawn-decisions.test.ts
12	packages/daemon/tests/unit/5-space/runtime/run-tick-admission-gates.test.ts
18	packages/daemon/tests/unit/5-space/runtime/run-tick-decision-pipeline.test.ts
758	packages/daemon/tests/unit/5-space/runtime/space-agent-autonomy.test.ts
1084	packages/daemon/tests/unit/5-space/runtime/space-agent-task-creation-flow.test.ts
29448	packages/daemon/tests/unit/5-space/runtime/space-agent-tools.test.ts
13	packages/daemon/tests/unit/5-space/runtime/space-chat-agent.test.ts
9	packages/daemon/tests/unit/5-space/runtime/space-mcp-session-policy.test.ts
5637	packages/daemon/tests/unit/5-space/runtime/space-runtime-completion.test.ts
639	packages/daemon/tests/unit/5-space/runtime/space-runtime-disabled-workflow.test.ts
689	packages/daemon/tests/unit/5-space/runtime/space-runtime-dispatch-post-approval.test.ts
2982	packages/daemon/tests/unit/5-space/runtime/space-runtime-edge-cases.test.ts
293	packages/daemon/tests/unit/5-space/runtime/space-runtime-external-event-admission-parity.test.ts
47137	packages/daemon/tests/unit/5-space/runtime/space-runtime-external-events.test.ts
2161	packages/daemon/tests/unit/5-space/runtime/space-runtime-list-subscriptions.test.ts
606	packages/daemon/tests/unit/5-space/runtime/space-runtime-llm-workflow-selection.test.ts
5117	packages/daemon/tests/unit/5-space/runtime/space-runtime-notifications.test.ts
251	packages/daemon/tests/unit/5-space/runtime/space-runtime-orphan-question.test.ts
1333	packages/daemon/tests/unit/5-space/runtime/space-runtime-park-in-flight.test.ts
1784	packages/daemon/tests/unit/5-space/runtime/space-runtime-rehydration.test.ts
628	packages/daemon/tests/unit/5-space/runtime/space-runtime-service.test.ts
3532	packages/daemon/tests/unit/5-space/runtime/space-runtime-silent-stall-detector.test.ts
5936	packages/daemon/tests/unit/5-space/runtime/space-runtime-stalled-recovery.test.ts
2531	packages/daemon/tests/unit/5-space/runtime/space-runtime-task-stop-park.test.ts
15782	packages/daemon/tests/unit/5-space/runtime/space-runtime-task-transition-enforcement.test.ts
3494	packages/daemon/tests/unit/5-space/runtime/space-runtime-terminal-error-recovery.test.ts
8696	packages/daemon/tests/unit/5-space/runtime/space-runtime-tick-loop.test.ts
2808	packages/daemon/tests/unit/5-space/runtime/space-runtime-workflow-subscription-persistence.test.ts
13642	packages/daemon/tests/unit/5-space/runtime/space-runtime.test.ts
17	packages/daemon/tests/unit/5-space/runtime/space-slug.test.ts
8498	packages/daemon/tests/unit/5-space/runtime/space-workflow.test.ts
3554	packages/daemon/tests/unit/5-space/runtime/space-worktree-manager.test.ts
13	packages/daemon/tests/unit/5-space/runtime/spawn-admission-decision-pipeline.test.ts
12	packages/daemon/tests/unit/5-space/runtime/spawn-admission-gates.test.ts
41	packages/daemon/tests/unit/5-space/runtime/spawn-flow.test.ts
7	packages/daemon/tests/unit/5-space/runtime/spawn-slot-resolution.test.ts
49	packages/daemon/tests/unit/5-space/runtime/staged-run.test.ts
27	packages/daemon/tests/unit/5-space/runtime/stop-verification-gates.test.ts
59	packages/daemon/tests/unit/5-space/runtime/task-agent-activity-listener.test.ts
8	packages/daemon/tests/unit/5-space/runtime/task-agent-manager-activation-routing.test.ts
64	packages/daemon/tests/unit/5-space/runtime/task-agent-manager-activation-timeout.test.ts
9	packages/daemon/tests/unit/5-space/runtime/task-agent-manager-contract.test.ts
221	packages/daemon/tests/unit/5-space/runtime/task-agent-manager-pending-drain.test.ts
4	packages/daemon/tests/unit/5-space/runtime/task-agent-manager-post-approval.test.ts
27	packages/daemon/tests/unit/5-space/runtime/task-agent-manager-rehydration-mcp.test.ts
26	packages/daemon/tests/unit/5-space/runtime/task-agent-manager-stop-verified-flow.test.ts
711	packages/daemon/tests/unit/5-space/runtime/task-agent-manager-stop-verified.test.ts
159	packages/daemon/tests/unit/5-space/runtime/task-agent-rate-limit-listener.test.ts
2450	packages/daemon/tests/unit/5-space/runtime/task-dependency-enforcement.test.ts
1689	packages/daemon/tests/unit/5-space/runtime/task-draft-status.test.ts
2860	packages/daemon/tests/unit/5-space/runtime/task-status-transitions.test.ts
6	packages/daemon/tests/unit/5-space/runtime/topic-trie.test.ts
33	packages/daemon/tests/unit/5-space/runtime/verified-stop-flow.test.ts
299	packages/daemon/tests/unit/5-space/runtime/workflow-hook-engine.test.ts
5	packages/daemon/tests/unit/5-space/runtime/workflow-node-execution-validation.test.ts
15	packages/daemon/tests/unit/5-space/tools/space-tool-pipeline.test.ts
15	packages/daemon/tests/unit/5-space/tools/task-transition-routing.test.ts
7	packages/daemon/tests/unit/5-space/tools/tool-admission-gates.test.ts
9645	packages/daemon/tests/unit/5-space/workflow/built-in-workflows.test.ts
1030	packages/daemon/tests/unit/5-space/workflow/completion-detector.test.ts
8	packages/daemon/tests/unit/5-space/workflow/end-node-handoff.test.ts
6	packages/daemon/tests/unit/5-space/workflow/post-approval-template.test.ts
5	packages/daemon/tests/unit/5-space/workflow/post-approval-validator.test.ts
6	packages/daemon/tests/unit/5-space/workflow/prompt-extraction-golden.test.ts
14	packages/daemon/tests/unit/5-space/workflow/template-hash.test.ts
1058	packages/daemon/tests/unit/5-space/workflow/workflow-executor-multi-agent.test.ts
1432	packages/daemon/tests/unit/5-space/workflow/workflow-executor.test.ts
9	packages/daemon/tests/unit/5-space/workflow/workflow-hook-validation.test.ts
